Company,Brand,Product,Actual,Budgeted,Dummy,Month,Year, Price (US/ TT) , A&P 
Bryden Stokes ,Clean & White,3.78L,4364,3020,1,December,2021, $6.56 ," $1,919.00 "
Bryden Stokes ,Clean & White,475ML,350,250,1,December,2021, $9.67 ," $1,919.00 "
Bryden Stokes ,Clean & White,950ML,2460,800,1,December,2021, $7.33 ," $1,919.00 "
C.F. International,Spotless,1.89L,0,350,0,January,2021, $5.83 , $-   
C.F. International,Spotless,3.78L,0,595,0,January,2021, $5.34 , $-   
C.F. International,Spotless,475ML,0,400,0,January,2021, $7.38 , $-   
C.F. International,Spotless,950ML,0,350,0,January,2021, $6.20 , $-   
C.F. International,Spotless,1.89L,300,350,0,February,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,750,550,1,February,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,445,400,1,February,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,150,350,0,February,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,200,350,0,March,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,400,550,0,March,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,350,400,0,March,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,850,350,1,March,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,420,350,1,April,2021, $5.83 , $84.00 
C.F. International,Spotless,3.78L,450,550,0,April,2021, $5.34 , $84.00 
C.F. International,Spotless,475ML,420,400,1,April,2021, $7.38 , $84.00 
C.F. International,Spotless,950ML,420,350,1,April,2021, $6.20 , $84.00 
C.F. International,Spotless,1.89L,400,350,1,May,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,2135,550,1,May,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,225,400,0,May,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,325,350,0,May,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,500,350,1,June,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,400,550,0,June,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,575,400,1,June,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,300,350,0,June,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,500,350,1,July,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,600,550,1,July,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,300,400,0,July,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,350,350,1,July,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,650,350,1,August,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,600,550,1,August,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,350,400,0,August,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,175,350,0,August,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,450,350,1,September,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,600,550,1,September,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,375,400,0,September,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,325,350,0,September,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,0,350,0,October,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,0,550,0,October,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,0,400,0,October,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,0,350,0,October,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,0,350,0,November,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,865,590,1,November,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,400,400,1,November,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,400,350,1,November,2021, $6.20 , $109.75 
C.F. International,Spotless,1.89L,50,350,0,December,2021, $5.83 , $109.75 
C.F. International,Spotless,3.78L,1300,600,1,December,2021, $5.34 , $109.75 
C.F. International,Spotless,475ML,0,400,0,December,2021, $7.38 , $109.75 
C.F. International,Spotless,950ML,125,350,0,December,2021, $6.20 , $109.75 
Chas E. Ramson Limited,Sno White,1.89L,0,0,1,January,2021, $6.63 ,
Chas E. Ramson Limited,Sno White,3.78L,0,0,1,January,2021, $6.16 ,
Chas E. Ramson Limited,Sno White,475ML,0,0,1,January,2021, $6.96 ,
Chas E. Ramson Limited,Sno White,950ML,0,0,1,January,2021, $6.39 ,
Chas E. Ramson Limited,Sno White,1.89L,350,250,1,February,2021, $6.63 ,
Chas E. Ramson Limited,Sno White,3.78L,400,650,0,February,2021, $6.16 ,
Chas E. Ramson Limited,Sno White,475ML,300,450,0,February,2021, $6.96 ,
Chas E. Ramson Limited,Sno White,950ML,550,250,1,February,2021, $6.39 ,
Chas E. Ramson Limited,Sno White,1.89L,0,0,1,March,2021, $6.63 ,
Chas E. Ramson Limited,Sno White,3.78L,0,0,1,March,2021, $6.16 ,
Chas E. Ramson Limited,Sno White,475ML,0,0,1,March,2021, $6.96 ,
Chas E. Ramson Limited,Sno White,950ML,0,0,1,March,2021, $6.39 ,
Chas E. Ramson Limited,Sno White,1.89L,0,250,0,April,2021, $6.63 ,
Chas E. Ramson Limited,Sno White,3.78L,0,650,0,April,2021, $6.16 ,
Chas E. Ramson Limited,Sno White,475ML,0,450,0,April,2021, $6.96 ,
Chas E. Ramson Limited,Sno White,950ML,0,250,0,April,2021, $6.39 ,
Chas E. Ramson Limited,Sno White,1.89L,0,0,1,May,2021, $6.63 ,
Chas E. Ramson Limited,Sno White,3.78L,0,0,1,May,2021, $6.16 ,
Chas E. Ramson Limited,Sno White,475ML,0,0,1,May,2021, $6.96 ,
Chas E. Ramson Limited,Sno White,950ML,0,0,1,May,2021, $6.39 ,
Chas E. Ramson Limited,Sno White,1.89L,0,0,1,June,2021, $6.63 ,
Chas E. Ramson Limited,Sno White,3.78L,0,0,1,June,2021, $6.16 ,
Chas E. Ramson Limited,Sno White,475ML,0,0,1,June,2021, $6.96 ,
Chas E. Ramson Limited,Sno White,950ML,0,0,1,June,2021, $6.39 ,
Chas E. Ramson Limited,Sno White,1.89L,0,0,1,July,2021, $6.63 ,
Chas E. Ramson Limited,Sno White,3.78L,0,0,1,July,2021, $6.16 ,
Chas E. Ramson Limited,Sno White,475ML,0,0,1,July,2021, $6.96 ,
Chas E. Ramson Limited,Sno White,950ML,0,0,1,July,2021, $6.39 ,
Chas E. Ramson Limited,Sno White,1.89L,0,250,0,August,2021, $7.07 ,
Chas E. Ramson Limited,Sno White,3.78L,0,650,0,August,2021, $6.67 ,
Chas E. Ramson Limited,Sno White,475ML,0,450,0,August,2021, $7.66 ,
Chas E. Ramson Limited,Sno White,950ML,0,250,0,August,2021, $7.01 ,
Chas E. Ramson Limited,Sno White,1.89L,0,0,1,September,2021, $7.07 ,
Chas E. Ramson Limited,Sno White,3.78L,0,0,1,September,2021, $6.67 ,
Chas E. Ramson Limited,Sno White,475ML,0,0,1,September,2021, $7.66 ,
Chas E. Ramson Limited,Sno White,950ML,0,0,1,September,2021, $7.01 ,
Chas E. Ramson Limited,Sno White,1.89L,0,0,1,October,2021, $7.07 ,
Chas E. Ramson Limited,Sno White,3.78L,0,0,1,October,2021, $6.67 ,
Chas E. Ramson Limited,Sno White,475ML,0,0,1,October,2021, $7.66 ,
Chas E. Ramson Limited,Sno White,950ML,0,0,1,October,2021, $7.01 ,
Chas E. Ramson Limited,Sno White,1.89L,0,0,1,November,2021, $7.07 ,
Chas E. Ramson Limited,Sno White,3.78L,0,0,1,November,2021, $6.67 ,
Chas E. Ramson Limited,Sno White,475ML,0,0,1,November,2021, $7.66 ,
Chas E. Ramson Limited,Sno White,950ML,0,0,1,November,2021, $7.01 ,
Chas E. Ramson Limited,Sno White,1.89L,200,250,0,December,2021, $7.07 ,
Chas E. Ramson Limited,Sno White,3.78L,400,650,0,December,2021, $6.67 ,
Chas E. Ramson Limited,Sno White,475ML,400,450,0,December,2021, $7.66 ,
Chas E. Ramson Limited,Sno White,950ML,650,250,1,December,2021, $7.01 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,0,350,0,January,2021, $6.62 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,0,795,#REF!,January,2021, $6.41 ,
C.K. Greaves & Company Limited,Clean & White,475ML,0,100,0,January,2021, $9.47 ,
C.K. Greaves & Company Limited,Clean & White,950ML,0,375,0,January,2021, $7.45 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,500,700,1,February,2021, $6.95 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,1000,1500,0,February,2021, $6.73 ,
C.K. Greaves & Company Limited,Clean & White,475ML,0,200,#REF!,February,2021, $9.94 ,
C.K. Greaves & Company Limited,Clean & White,950ML,100,750,1,February,2021, $7.82 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,0,700,0,March,2021, $6.95 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,0,1500,0,March,2021, $6.73 ,
C.K. Greaves & Company Limited,Clean & White,475ML,0,200,0,March,2021, $9.94 ,
C.K. Greaves & Company Limited,Clean & White,950ML,0,750,#REF!,March,2021, $7.82 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,250,350,1,April,2021, $6.95 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,1125,800,1,April,2021, $6.73 ,
C.K. Greaves & Company Limited,Clean & White,475ML,50,100,0,April,2021, $9.94 ,
C.K. Greaves & Company Limited,Clean & White,950ML,175,375,0,April,2021, $7.82 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,300,350,#REF!,May,2021, $6.95 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,1125,800,1,May,2021, $6.73 ,
C.K. Greaves & Company Limited,Clean & White,475ML,50,100,0,May,2021, $9.94 ,
C.K. Greaves & Company Limited,Clean & White,950ML,125,375,0,May,2021, $7.82 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,0,700,0,June,2021, $6.95 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,0,1500,#REF!,June,2021, $6.73 ,
C.K. Greaves & Company Limited,Clean & White,475ML,0,200,0,June,2021, $9.94 ,
C.K. Greaves & Company Limited,Clean & White,950ML,0,750,0,June,2021, $7.82 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,350,350,1,July,2021, $6.95 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,1025,800,1,July,2021, $6.73 ,
C.K. Greaves & Company Limited,Clean & White,475ML,75,100,1,July,2021, $9.94 ,
C.K. Greaves & Company Limited,Clean & White,950ML,150,375,1,July,2021, $7.82 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,0,350,0,August,2021, $7.39 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,0,800,0,August,2021, $7.24 ,
C.K. Greaves & Company Limited,Clean & White,475ML,0,100,0,August,2021, $10.64 ,
C.K. Greaves & Company Limited,Clean & White,950ML,0,375,0,August,2021, $8.44 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,350,700,1,September,2021, $7.39 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,1100,1500,1,September,2021, $7.24 ,
C.K. Greaves & Company Limited,Clean & White,475ML,0,200,1,September,2021, $10.64 ,
C.K. Greaves & Company Limited,Clean & White,950ML,150,750,1,September,2021, $8.44 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,0,350,1,October,2021, $7.39 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,0,800,1,October,2021, $7.24 ,
C.K. Greaves & Company Limited,Clean & White,475ML,0,100,1,October,2021, $10.64 ,
C.K. Greaves & Company Limited,Clean & White,950ML,0,375,1,October,2021, $8.44 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,0,350,1,November,2021, $7.39 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,0,750,1,November,2021, $7.24 ,
C.K. Greaves & Company Limited,Clean & White,475ML,0,100,1,November,2021, $10.64 ,
C.K. Greaves & Company Limited,Clean & White,950ML,0,375,1,November,2021, $8.44 ,
C.K. Greaves & Company Limited,Clean & White,1.89L,375,350,1,December,2021, $7.39 ,
C.K. Greaves & Company Limited,Clean & White,3.78L,1045,750,1,December,2021, $7.24 ,
C.K. Greaves & Company Limited,Clean & White,475ML,50,100,1,December,2021, $10.64 ,
C.K. Greaves & Company Limited,Clean & White,950ML,150,375,1,December,2021, $8.44 ,
Coreas Hazells Incorporated,Clean & White,1.89L,0,350,0,January,2021, $6.02 , $-   
Coreas Hazells Incorporated,Clean & White,3.78L,0,795,0,January,2021, $5.83 , $-   
Coreas Hazells Incorporated,Clean & White,475ML,0,100,0,January,2021, $8.61 , $-   
Coreas Hazells Incorporated,Clean & White,950ML,0,375,0,January,2021, $6.77 , $-   
Coreas Hazells Incorporated,Clean & White,1.89L,500,700,1,February,2021, $6.44 ," $1,932.25 "
Coreas Hazells Incorporated,Clean & White,3.78L,1810,1500,1,February,2021, $6.24 ," $1,932.25 "
Coreas Hazells Incorporated,Clean & White,475ML,480,200,1,February,2021, $9.21 ," $1,932.25 "
Coreas Hazells Incorporated,Clean & White,950ML,400,750,1,February,2021, $7.24 ," $1,932.25 "
Coreas Hazells Incorporated,Clean & White,1.89L,400,700,1,March,2021, $6.44 , $-   
Coreas Hazells Incorporated,Clean & White,3.78L,760,1500,1,March,2021, $6.24 , $-   
Coreas Hazells Incorporated,Clean & White,475ML,230,200,1,March,2021, $9.21 , $-   
Coreas Hazells Incorporated,Clean & White,950ML,250,750,1,March,2021, $7.24 , $-   
Coreas Hazells Incorporated,Clean & White,1.89L,0,350,0,April,2021, $6.44 , $-   
Coreas Hazells Incorporated,Clean & White,3.78L,0,800,0,April,2021, $6.24 , $-   
Coreas Hazells Incorporated,Clean & White,475ML,0,100,0,April,2021, $9.21 , $-   
Coreas Hazells Incorporated,Clean & White,950ML,0,375,0,April,2021, $7.24 , $-   
Coreas Hazells Incorporated,Clean & White,1.89L,350,350,1,May,2021, $6.44 , $-   
Coreas Hazells Incorporated,Clean & White,3.78L,750,800,1,May,2021, $6.24 , $-   
Coreas Hazells Incorporated,Clean & White,475ML,230,100,1,May,2021, $9.21 , $-   
Coreas Hazells Incorporated,Clean & White,950ML,300,375,1,May,2021, $7.24 , $-   
Coreas Hazells Incorporated,Clean & White,1.89L,0,700,0,June,2021, $6.44 , $38.38 
Coreas Hazells Incorporated,Clean & White,3.78L,0,1500,0,June,2021, $6.24 , $38.38 
Coreas Hazells Incorporated,Clean & White,475ML,0,200,0,June,2021, $9.21 , $38.38 
Coreas Hazells Incorporated,Clean & White,950ML,0,750,0,June,2021, $7.24 , $38.38 
Coreas Hazells Incorporated,Clean & White,1.89L,0,350,1,July,2021, $6.44 , $38.38 
Coreas Hazells Incorporated,Clean & White,3.78L,0,800,1,July,2021, $6.24 , $38.38 
Coreas Hazells Incorporated,Clean & White,475ML,0,100,1,July,2021, $9.21 , $38.38 
Coreas Hazells Incorporated,Clean & White,950ML,0,375,1,July,2021, $7.24 , $38.38 
Coreas Hazells Incorporated,Clean & White,1.89L,350,350,1,August,2021, $6.88 , $130.63 
Coreas Hazells Incorporated,Clean & White,3.78L,830,800,1,August,2021, $6.75 , $130.63 
Coreas Hazells Incorporated,Clean & White,475ML,310,100,1,August,2021, $9.91 , $130.63 
Coreas Hazells Incorporated,Clean & White,950ML,140,375,1,August,2021, $7.86 , $130.63 
Coreas Hazells Incorporated,Clean & White,1.89L,245,700,1,September,2021, $6.88 , $95.50 
Coreas Hazells Incorporated,Clean & White,3.78L,900,1500,1,September,2021, $6.75 , $95.50 
Coreas Hazells Incorporated,Clean & White,475ML,225,200,1,September,2021, $9.91 , $95.50 
Coreas Hazells Incorporated,Clean & White,950ML,275,750,1,September,2021, $7.86 , $95.50 
Coreas Hazells Incorporated,Clean & White,1.89L,275,350,1,October,2021, $6.88 , $76.13 
Coreas Hazells Incorporated,Clean & White,3.78L,875,800,1,October,2021, $6.75 , $76.13 
Coreas Hazells Incorporated,Clean & White,475ML,240,100,1,October,2021, $9.91 , $76.13 
Coreas Hazells Incorporated,Clean & White,950ML,245,375,1,October,2021, $7.86 , $76.13 
Coreas Hazells Incorporated,Clean & White,1.89L,0,350,1,November,2021, $6.88 , $105.56 
Coreas Hazells Incorporated,Clean & White,3.78L,0,750,1,November,2021, $6.75 , $105.56 
Coreas Hazells Incorporated,Clean & White,475ML,0,100,1,November,2021, $9.91 , $105.56 
Coreas Hazells Incorporated,Clean & White,950ML,0,375,1,November,2021, $7.86 , $105.56 
Coreas Hazells Incorporated,Clean & White,1.89L,225,350,1,December,2021, $6.88 , $193.31 
Coreas Hazells Incorporated,Clean & White,3.78L,900,750,1,December,2021, $6.75 , $193.31 
Coreas Hazells Incorporated,Clean & White,475ML,255,100,1,December,2021, $9.91 , $193.31 
Coreas Hazells Incorporated,Clean & White,950ML,255,375,1,December,2021, $7.86 , $193.31 
D.A. Monroe & Sons Limited,Clean & White ,1.89L,750,825,0,January,2021, $5.75 , $9.23 
D.A. Monroe & Sons Limited,Clean & White ,3.78L,1800,1950,0,January,2021, $5.71 , $9.23 
D.A. Monroe & Sons Limited,Clean & White ,475ML,1100,960,1,January,2021, $7.13 , $9.23 
D.A. Monroe & Sons Limited,Clean & White ,950ML,1300,1145,1,January,2021, $6.23 , $9.23 
D.A. Monroe & Sons Limited,Clean & White ,1.89L,1150,825,1,February,2021, $6.15 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,3.78L,2650,1950,1,February,2021, $6.11 , $9.23 
D.A. Monroe & Sons Limited,Clean & White ,475ML,1200,960,1,February,2021, $7.63 , $9.23 
D.A. Monroe & Sons Limited,Clean & White ,950ML,1600,1161,1,February,2021, $6.67 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,1.89L,250,825,0,March,2021, $6.15 , $90.23 
D.A. Monroe & Sons Limited,Clean & White,3.78L,600,1950,0,March,2021, $6.11 , $90.23 
D.A. Monroe & Sons Limited,Clean & White,475ML,450,960,0,March,2021, $7.63 , $90.23 
D.A. Monroe & Sons Limited,Clean & White,950ML,400,1161,0,March,2021, $6.67 , $90.23 
D.A. Monroe & Sons Limited,Clean & White,1.89L,850,825,1,April,2021, $6.15 , $50.73 
D.A. Monroe & Sons Limited,Clean & White,3.78L,1950,1950,1,April,2021, $6.11 , $50.73 
D.A. Monroe & Sons Limited,Clean & White,475ML,1100,960,1,April,2021, $7.63 , $50.73 
D.A. Monroe & Sons Limited,Clean & White,950ML,1100,1161,0,April,2021, $6.67 , $50.73 
D.A. Monroe & Sons Limited,Clean & White,1.89L,700,825,0,May,2021, $6.15 , $50.73 
D.A. Monroe & Sons Limited,Clean & White,3.78L,2100,1950,1,May,2021, $6.11 , $50.73 
D.A. Monroe & Sons Limited,Clean & White,475ML,1000,960,1,May,2021, $7.63 , $50.73 
D.A. Monroe & Sons Limited,Clean & White,950ML,1146,1161,0,May,2021, $6.67 , $50.73 
D.A. Monroe & Sons Limited,Clean & White,1.89L,550,825,0,June,2021, $6.15 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,3.78L,1300,1950,0,June,2021, $6.11 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,475ML,650,960,0,June,2021, $7.63 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,950ML,850,1161,0,June,2021, $6.67 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,1.89L,750,825,0,July,2021, $6.15 , $484.48 
D.A. Monroe & Sons Limited,Clean & White,3.78L,1600,1950,0,July,2021, $6.11 , $484.48 
D.A. Monroe & Sons Limited,Clean & White,475ML,1400,960,1,July,2021, $7.63 , $484.48 
D.A. Monroe & Sons Limited,Clean & White,950ML,1490,1161,1,July,2021, $6.67 , $484.48 
D.A. Monroe & Sons Limited,Clean & White,1.89L,700,825,0,August,2021, $6.59 , $69.23 
D.A. Monroe & Sons Limited,Clean & White,3.78L,1750,1950,0,August,2021, $6.62 , $69.23 
D.A. Monroe & Sons Limited,Clean & White,475ML,1575,960,1,August,2021, $8.33 , $69.23 
D.A. Monroe & Sons Limited,Clean & White,950ML,1250,1161,1,August,2021, $7.29 , $69.23 
D.A. Monroe & Sons Limited,Clean & White,1.89L,900,825,1,September,2021, $6.59 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,3.78L,2000,1950,1,September,2021, $6.62 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,475ML,1110,960,1,September,2021, $8.33 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,950ML,1150,1161,0,September,2021, $7.29 , $9.23 
D.A. Monroe & Sons Limited,Clean & White,1.89L,700,825,0,October,2021, $6.59 , $70.23 
D.A. Monroe & Sons Limited,Clean & White,3.78L,1370,1950,0,October,2021, $6.62 , $70.23 
D.A. Monroe & Sons Limited,Clean & White,475ML,600,960,0,October,2021, $8.33 , $70.23 
D.A. Monroe & Sons Limited,Clean & White,950ML,800,1161,0,October,2021, $7.29 , $70.23 
D.A. Monroe & Sons Limited,Clean & White,1.89L,950,825,1,November,2021, $6.59 , $484.23 
D.A. Monroe & Sons Limited,Clean & White,3.78L,2705,1950,1,November,2021, $6.62 , $484.23 
D.A. Monroe & Sons Limited,Clean & White,475ML,1250,960,1,November,2021, $8.33 , $484.23 
D.A. Monroe & Sons Limited,Clean & White,950ML,2000,1161,1,November,2021, $7.29 , $484.23 
D.A. Monroe & Sons Limited,Clean & White,1.89L,808,825,0,December,2021, $6.59 , $133.65 
D.A. Monroe & Sons Limited,Clean & White,3.78L,2280,1950,1,December,2021, $6.62 , $133.65 
D.A. Monroe & Sons Limited,Clean & White,475ML,709,960,0,December,2021, $8.33 , $133.65 
D.A. Monroe & Sons Limited,Clean & White,950ML,1212,1161,1,December,2021, $7.29 , $133.65 
de Casseres Farm Limited,Clean & White,1.89L,500,800,0,January,2021, $4.88 , $-   
de Casseres Farm Limited,Clean & White,3.78L,300,850,0,January,2021, $5.08 , $-   
de Casseres Farm Limited,Clean & White,475ML,950,3660,0,January,2021, $5.50 , $-   
de Casseres Farm Limited,Clean & White,950ML,1850,1800,1,January,2021, $4.84 , $-   
de Casseres Farm Limited,Clean & White,1.89L,850,800,1,February,2021, $4.88 , $-   
de Casseres Farm Limited,Clean & White,3.78L,500,850,0,February,2021, $5.08 , $-   
de Casseres Farm Limited,Clean & White,475ML,4030,3660,1,February,2021, $5.50 , $-   
de Casseres Farm Limited,Clean & White,950ML,0,1800,0,February,2021, $4.84 , $-   
de Casseres Farm Limited,Clean & White,1.89L,900,800,1,March,2021, $4.88 , $-   
de Casseres Farm Limited,Clean & White,3.78L,1050,850,1,March,2021, $5.08 , $-   
de Casseres Farm Limited,Clean & White,475ML,3810,3660,1,March,2021, $5.50 , $-   
de Casseres Farm Limited,Clean & White,950ML,3250,1800,1,March,2021, $4.84 , $-   
de Casseres Farm Limited,Clean & White,1.89L,500,800,0,April,2021, $4.88 , $-   
de Casseres Farm Limited,Clean & White,3.78L,550,850,0,April,2021, $5.08 , $-   
de Casseres Farm Limited,Clean & White,475ML,3660,3660,1,April,2021, $5.50 , $-   
de Casseres Farm Limited,Clean & White,950ML,685,1800,0,April,2021, $4.84 , $-   
de Casseres Farm Limited,Clean & White,1.89L,300,800,0,May,2021, $4.88 , $-   
de Casseres Farm Limited,Clean & White,3.78L,550,850,0,May,2021, $5.08 , $-   
de Casseres Farm Limited,Clean & White,475ML,3660,3660,1,May,2021, $5.50 , $-   
de Casseres Farm Limited,Clean & White,950ML,850,1800,0,May,2021, $4.84 , $-   
de Casseres Farm Limited,Clean & White,1.89L,1100,800,1,June,2021, $4.88 , $-   
de Casseres Farm Limited,Clean & White,3.78L,1250,850,1,June,2021, $5.08 , $-   
de Casseres Farm Limited,Clean & White,475ML,3660,3660,1,June,2021, $5.50 , $-   
de Casseres Farm Limited,Clean & White,950ML,2850,1800,1,June,2021, $4.84 , $-   
